Nrate,Variety,MAT,MAP,SOC,TN,Irrigation,Deep,Dressing,Manure,Tillage,Straw,EFFs,Cultivation,wheat_type,Yield,N_surplus
188,2,11.00 ,570.00 ,8.00 ,1.10 ,1,1,1,1,1,1,1,2,2,4.69 ,105.00 
188,2,11.00 ,570.00 ,7.00 ,1.00 ,1,1,1,1,1,1,1,2,2,4.81 ,102.00 
188,2,11.00 ,570.00 ,7.00 ,1.10 ,1,1,1,1,1,1,1,2,2,5.00 ,97.00 
188,2,11.00 ,570.00 ,6.00 ,1.00 ,1,1,1,1,1,1,1,2,2,5.19 ,92.00 
188,2,11.00 ,570.00 ,6.00 ,1.10 ,1,1,1,1,1,1,1,1,2,4.59 ,108.00 
188,2,11.00 ,570.00 ,6.00 ,0.80 ,1,1,1,1,1,1,1,1,2,4.38 ,114.00 
188,2,11.00 ,570.00 ,7.00 ,1.20 ,1,1,1,1,1,1,1,2,2,4.79 ,103.00 
188,2,11.00 ,570.00 ,7.00 ,1.00 ,2,2,2,1,1,1,1,2,2,7.07 ,41.00 
188,2,11.00 ,570.00 ,7.00 ,1.00 ,1,1,1,1,1,1,1,1,2,4.33 ,115.00 
188,2,11.00 ,570.00 ,8.00 ,1.10 ,2,2,1,1,1,1,1,2,2,5.92 ,72.00 
188,2,11.00 ,570.00 ,6.00 ,1.00 ,1,1,1,1,1,1,1,2,2,4.89 ,100.00 
188,2,11.00 ,570.00 ,7.00 ,1.20 ,1,1,1,1,1,1,1,1,2,3.80 ,129.00 
188,2,11.00 ,570.00 ,5.00 ,1.00 ,1,2,2,1,1,1,1,2,2,7.11 ,40.00 
188,2,11.00 ,570.00 ,6.00 ,1.10 ,1,1,1,1,1,1,1,1,2,2.68 ,160.00 
188,2,11.00 ,570.00 ,6.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.38 ,114.00 
188,2,11.00 ,570.00 ,7.00 ,1.00 ,2,2,1,1,1,1,1,2,2,6.25 ,63.00 
188,2,11.00 ,570.00 ,6.00 ,0.90 ,1,2,2,1,1,1,1,2,2,6.43 ,58.00 
188,2,11.00 ,570.00 ,6.00 ,0.90 ,1,2,1,1,1,1,1,2,2,5.24 ,91.00 
188,2,11.00 ,570.00 ,9.00 ,1.20 ,1,1,1,1,1,1,1,2,2,4.92 ,99.00 
188,2,11.00 ,570.00 ,6.00 ,1.00 ,1,2,1,1,1,1,1,2,2,5.54 ,82.00 
188,2,11.00 ,570.00 ,8.00 ,1.50 ,1,2,2,1,1,1,1,2,2,6.32 ,61.00 
188,2,11.00 ,570.00 ,7.00 ,1.20 ,1,2,1,1,1,1,1,2,2,5.11 ,94.00 
188,2,11.00 ,570.00 ,8.00 ,1.00 ,1,2,1,1,1,1,1,2,2,5.77 ,76.00 
188,2,11.00 ,570.00 ,7.00 ,1.10 ,1,2,1,1,1,1,1,2,2,5.97 ,71.00 
188,2,11.00 ,570.00 ,7.00 ,1.10 ,1,1,1,1,1,1,1,2,2,4.50 ,110.00 
188,2,11.00 ,570.00 ,7.00 ,1.10 ,1,1,1,1,1,1,1,1,2,2.73 ,158.00 
188,2,11.00 ,570.00 ,8.00 ,1.00 ,1,2,1,1,1,1,1,2,2,5.30 ,89.00 
273,2,9.00 ,554.00 ,7.00 ,0.70 ,2,2,2,1,2,2,1,1,2,6.51 ,120.00 
273,2,9.00 ,554.00 ,5.00 ,0.50 ,1,2,2,1,1,1,1,1,2,5.83 ,139.00 
273,2,9.00 ,554.00 ,6.00 ,0.60 ,1,2,2,1,1,1,1,1,2,5.59 ,145.00 
273,2,9.00 ,554.00 ,6.00 ,0.60 ,1,2,2,1,1,1,1,1,2,5.79 ,140.00 
273,2,9.00 ,554.00 ,6.00 ,0.60 ,1,2,2,1,1,1,1,1,2,6.30 ,126.00 
273,2,9.00 ,554.00 ,6.00 ,0.60 ,2,2,2,1,2,2,1,1,2,6.97 ,108.00 
273,2,9.00 ,554.00 ,6.00 ,0.70 ,2,2,2,1,2,2,1,1,2,6.96 ,108.00 
273,2,9.00 ,554.00 ,6.00 ,0.60 ,1,1,2,1,1,1,1,1,2,5.42 ,150.00 
273,2,9.00 ,554.00 ,5.00 ,0.50 ,1,2,2,1,1,1,1,1,2,6.06 ,133.00 
273,2,9.00 ,554.00 ,5.00 ,0.50 ,2,2,2,1,2,2,1,1,2,7.14 ,103.00 
273,2,9.00 ,554.00 ,6.00 ,0.60 ,1,2,2,1,1,1,1,1,2,5.81 ,139.00 
273,2,9.00 ,554.00 ,6.00 ,0.70 ,1,1,2,1,1,1,1,1,2,5.32 ,152.00 
273,2,9.00 ,554.00 ,7.00 ,0.60 ,1,1,1,1,1,1,1,1,2,4.25 ,181.00 
273,2,9.00 ,554.00 ,5.00 ,0.50 ,1,1,1,1,1,1,1,1,2,3.66 ,197.00 
273,2,9.00 ,554.00 ,5.00 ,0.50 ,1,1,1,1,1,1,1,1,2,2.74 ,222.00 
273,2,9.00 ,554.00 ,5.00 ,0.40 ,1,1,1,1,1,1,1,1,2,2.64 ,225.00 
273,2,9.00 ,554.00 ,5.00 ,0.40 ,1,1,1,1,1,1,1,1,2,3.01 ,215.00 
273,2,9.00 ,554.00 ,6.00 ,0.70 ,1,1,1,1,1,1,1,1,2,3.20 ,210.00 
273,2,9.00 ,554.00 ,8.00 ,0.80 ,1,1,1,1,1,1,1,1,2,4.36 ,178.00 
273,2,9.00 ,554.00 ,9.00 ,0.90 ,1,1,1,1,1,1,1,1,2,3.18 ,210.00 
273,2,9.00 ,554.00 ,7.00 ,0.60 ,1,1,1,1,1,1,1,1,2,3.46 ,203.00 
273,2,9.00 ,554.00 ,7.00 ,0.60 ,1,2,2,1,1,1,1,1,2,5.45 ,149.00 
273,2,9.00 ,554.00 ,7.00 ,0.60 ,1,2,2,1,1,1,1,1,2,5.66 ,143.00 
273,2,9.00 ,554.00 ,6.00 ,0.50 ,1,2,1,1,1,1,1,1,2,5.03 ,160.00 
273,2,9.00 ,554.00 ,6.00 ,0.60 ,1,2,1,1,1,1,1,1,2,5.31 ,153.00 
155,2,9.00 ,554.00 ,8.00 ,0.80 ,1,1,1,1,1,1,1,1,2,4.58 ,55.00 
155,2,9.00 ,554.00 ,9.00 ,0.80 ,1,1,1,1,1,1,1,1,2,3.66 ,80.00 
155,2,9.00 ,554.00 ,7.00 ,0.80 ,1,1,1,1,1,1,1,1,2,3.96 ,72.00 
155,2,9.00 ,554.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,4.76 ,50.00 
155,2,9.00 ,554.00 ,7.00 ,0.70 ,1,1,1,1,1,1,1,1,2,4.37 ,60.00 
155,2,9.00 ,554.00 ,5.00 ,0.50 ,1,1,1,1,1,1,1,1,2,3.90 ,73.00 
155,2,9.00 ,554.00 ,9.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.41 ,32.00 
155,2,9.00 ,554.00 ,7.00 ,0.70 ,1,1,1,1,1,1,1,1,2,3.80 ,76.00 
155,2,9.00 ,554.00 ,7.00 ,0.70 ,1,1,1,1,1,1,1,1,2,3.08 ,95.00 
155,2,9.00 ,554.00 ,8.00 ,0.80 ,1,1,1,1,1,1,1,1,2,3.46 ,85.00 
155,2,9.00 ,554.00 ,6.00 ,0.60 ,1,1,1,1,1,1,1,1,2,4.37 ,60.00 
155,2,9.00 ,554.00 ,7.00 ,0.60 ,1,1,1,1,1,1,1,1,2,4.85 ,47.00 
155,2,9.00 ,554.00 ,6.00 ,0.60 ,1,1,1,1,1,1,1,1,2,4.58 ,55.00 
155,2,9.00 ,554.00 ,6.00 ,0.60 ,1,1,1,1,1,1,1,1,2,3.82 ,75.00 
273,2,9.00 ,554.00 ,6.00 ,0.80 ,1,2,1,1,1,1,1,1,2,5.19 ,156.00 
273,2,9.00 ,554.00 ,7.00 ,0.50 ,1,1,1,1,1,1,1,1,2,3.30 ,207.00 
273,2,9.00 ,554.00 ,6.00 ,0.60 ,1,2,1,1,1,1,1,1,2,4.90 ,164.00 
273,2,9.00 ,554.00 ,7.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.35 ,152.00 
273,2,9.00 ,554.00 ,5.00 ,0.50 ,1,2,2,1,1,1,1,1,2,5.22 ,155.00 
273,2,9.00 ,554.00 ,5.00 ,0.40 ,1,1,1,1,1,1,1,1,2,3.55 ,200.00 
273,2,9.00 ,554.00 ,7.00 ,0.70 ,1,1,1,1,1,1,1,1,2,3.12 ,212.00 
273,2,9.00 ,554.00 ,4.00 ,0.60 ,1,1,1,1,1,1,1,1,2,2.82 ,220.00 
273,2,9.00 ,554.00 ,7.00 ,0.70 ,1,1,1,1,1,1,1,1,2,3.17 ,210.00 
273,2,9.00 ,554.00 ,5.00 ,0.60 ,1,1,1,1,1,1,1,1,2,3.52 ,201.00 
273,2,9.00 ,554.00 ,4.00 ,0.40 ,1,1,1,1,1,1,1,1,2,1.90 ,245.00 
273,2,9.00 ,554.00 ,6.00 ,0.50 ,1,1,1,1,1,1,1,1,2,3.52 ,201.00 
273,2,9.00 ,554.00 ,4.00 ,0.50 ,1,1,1,1,1,1,1,1,2,2.98 ,216.00 
273,2,9.00 ,554.00 ,5.00 ,0.50 ,1,2,1,1,1,1,1,1,2,4.23 ,182.00 
273,2,9.00 ,554.00 ,6.00 ,0.50 ,1,1,1,1,1,1,1,1,2,2.97 ,216.00 
273,2,9.00 ,554.00 ,6.00 ,0.50 ,1,1,1,1,1,1,1,1,2,2.56 ,227.00 
273,2,9.00 ,554.00 ,4.00 ,0.60 ,1,1,1,1,1,1,1,1,2,2.36 ,232.00 
273,2,9.00 ,554.00 ,6.00 ,0.70 ,1,1,1,1,1,1,1,1,2,3.18 ,210.00 
273,2,9.00 ,554.00 ,5.00 ,0.50 ,1,2,1,1,1,1,1,1,2,4.89 ,164.00 
273,2,9.00 ,554.00 ,8.00 ,0.70 ,1,1,1,1,1,1,1,1,2,3.83 ,193.00 
273,2,9.00 ,554.00 ,6.00 ,0.80 ,1,1,1,1,1,1,1,1,2,3.23 ,209.00 
273,2,9.00 ,554.00 ,4.00 ,0.60 ,1,1,1,1,1,1,1,1,2,2.56 ,227.00 
273,2,9.00 ,554.00 ,5.00 ,0.60 ,1,1,1,1,1,1,1,1,2,2.61 ,226.00 
273,2,9.00 ,554.00 ,4.00 ,0.50 ,1,1,1,1,1,1,1,1,2,2.18 ,237.00 
273,2,9.00 ,554.00 ,6.00 ,0.50 ,1,1,1,1,1,1,1,1,2,3.44 ,203.00 
155,2,9.00 ,554.00 ,5.00 ,0.80 ,1,1,1,1,1,1,1,1,2,4.13 ,67.00 
155,2,9.00 ,554.00 ,7.00 ,0.80 ,2,2,1,1,2,2,1,1,2,6.77 ,-4.00 
155,2,9.00 ,554.00 ,5.00 ,0.80 ,1,1,1,1,1,1,1,1,2,2.96 ,98.00 
155,2,9.00 ,554.00 ,6.00 ,0.90 ,1,2,2,1,1,1,1,1,2,5.42 ,32.00 
155,2,9.00 ,554.00 ,6.00 ,0.80 ,1,1,1,1,1,1,1,1,2,2.74 ,104.00 
155,2,9.00 ,554.00 ,2.00 ,0.50 ,1,1,1,1,1,1,1,1,2,3.85 ,74.00 
155,2,9.00 ,554.00 ,4.00 ,0.70 ,2,2,2,1,2,2,1,1,2,7.11 ,-14.00 
155,2,9.00 ,554.00 ,6.00 ,0.80 ,1,1,1,1,1,1,1,1,2,4.03 ,69.00 
155,2,9.00 ,554.00 ,7.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.06 ,69.00 
155,2,9.00 ,554.00 ,6.00 ,0.80 ,1,1,1,1,1,1,1,1,2,3.96 ,71.00 
155,2,9.00 ,554.00 ,7.00 ,0.60 ,1,1,1,1,1,1,1,1,2,3.55 ,83.00 
155,2,9.00 ,554.00 ,4.00 ,0.60 ,1,1,1,1,1,1,1,1,2,3.78 ,76.00 
155,2,9.00 ,554.00 ,6.00 ,0.70 ,1,2,2,1,1,1,1,1,2,5.32 ,35.00 
155,2,9.00 ,554.00 ,6.00 ,0.60 ,1,2,1,1,1,1,1,1,2,4.57 ,55.00 
285,2,12.00 ,579.00 ,8.00 ,0.90 ,2,1,1,1,1,1,1,1,2,6.38 ,157.00 
225,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,2,2,1,1,1,1,2,6.38 ,126.00 
225,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,2,2,1,1,1,1,2,6.38 ,126.00 
316,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,2,2,1,1,1,1,2,6.38 ,217.00 
197,2,14.00 ,646.00 ,8.00 ,0.90 ,1,2,2,1,1,1,1,1,2,6.38 ,69.00 
257,2,14.00 ,646.00 ,8.00 ,0.90 ,1,2,2,1,1,1,1,1,2,6.38 ,129.00 
219,2,14.00 ,646.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,6.38 ,91.00 
168,2,14.00 ,646.00 ,8.00 ,0.90 ,1,2,1,2,1,1,1,1,2,6.38 ,65.00 
332,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,5.87 ,293.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.74 ,77.00 
257,2,14.00 ,646.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.74 ,146.00 
180,2,14.00 ,646.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.74 ,70.00 
180,2,14.00 ,646.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.74 ,70.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.61 ,81.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.48 ,84.00 
119,2,15.00 ,838.00 ,11.00 ,1.30 ,1,2,1,1,1,2,1,1,2,5.48 ,15.00 
135,2,14.00 ,646.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.42 ,33.00 
137,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,2,1,1,2,1,1,2,5.42 ,35.00 
180,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.36 ,80.00 
132,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,2,1,1,2,1,1,2,5.36 ,32.00 
111,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,2,1,1,2,1,1,2,5.36 ,11.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,2,1,1,1,1,1,2,5.23 ,91.00 
111,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,2,1,1,2,1,1,2,5.23 ,14.00 
137,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,2,1,1,2,1,1,2,5.23 ,40.00 
145,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,2,1,1,2,1,1,2,5.23 ,49.00 
307,2,12.00 ,579.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.10 ,214.00 
180,2,12.00 ,579.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.10 ,87.00 
135,2,12.00 ,579.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.10 ,42.00 
160,2,12.00 ,579.00 ,8.00 ,0.90 ,1,1,2,1,1,1,1,1,2,5.10 ,67.00 
143,2,12.00 ,579.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.10 ,49.00 
332,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,2,2,1,1,1,1,2,5.10 ,313.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.10 ,94.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.10 ,94.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.10 ,94.00 
212,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,5.10 ,142.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.10 ,94.00 
150,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.10 ,57.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.10 ,94.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.10 ,94.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.10 ,94.00 
198,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,2,1,1,1,1,1,2,5.10 ,105.00 
219,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,2,1,1,1,1,1,2,5.10 ,126.00 
142,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,2,1,2,1,1,2,5.10 ,64.00 
120,2,15.00 ,838.00 ,11.00 ,1.30 ,1,2,1,1,1,2,1,1,2,5.10 ,27.00 
128,2,11.00 ,595.00 ,10.00 ,0.90 ,1,2,1,1,1,1,1,2,2,5.10 ,34.00 
188,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,2,2,5.10 ,94.00 
150,2,16.00 ,785.00 ,8.00 ,0.90 ,1,2,1,1,1,1,1,1,2,5.10 ,57.00 
240,2,16.00 ,785.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.10 ,147.00 
180,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,5.04 ,89.00 
138,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,2,1,1,2,1,1,2,5.04 ,47.00 
37,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,2,1,2,1,1,2,4.91 ,-42.00 
180,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.85 ,94.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.85 ,101.00 
338,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.85 ,251.00 
257,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.85 ,170.00 
64,2,15.00 ,838.00 ,11.00 ,1.30 ,1,2,1,1,1,2,1,1,2,4.78 ,-21.00 
257,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.72 ,174.00 
128,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,2,2,4.72 ,45.00 
218,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.67 ,136.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.65 ,106.00 
197,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.65 ,115.00 
36,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,2,1,2,1,1,2,4.65 ,-31.00 
224,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.62 ,143.00 
128,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.59 ,48.00 
128,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.59 ,49.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.59 ,108.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.59 ,108.00 
345,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.59 ,266.00 
257,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.59 ,177.00 
243,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.59 ,163.00 
237,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.59 ,158.00 
222,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.59 ,143.00 
224,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.59 ,144.00 
98,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.59 ,19.00 
282,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,4.59 ,259.00 
316,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,4.59 ,327.00 
248,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,4.59 ,191.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.53 ,110.00 
105,2,12.00 ,579.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,29.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,112.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,112.00 
128,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,52.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,112.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,112.00 
206,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,4.46 ,182.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,112.00 
243,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,167.00 
219,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.46 ,143.00 
162,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.46 ,86.00 
173,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.46 ,97.00 
311,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.46 ,235.00 
137,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.46 ,61.00 
188,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,2,2,4.46 ,112.00 
188,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,2,2,4.46 ,112.00 
351,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,275.00 
188,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,2,2,4.46 ,112.00 
128,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,2,2,4.46 ,52.00 
125,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,2,2,4.46 ,49.00 
191,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,115.00 
225,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,149.00 
135,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,2,2,4.46 ,59.00 
219,2,16.00 ,785.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,143.00 
282,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,4.46 ,262.00 
293,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,4.46 ,285.00 
180,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,104.00 
180,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,104.00 
99,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.46 ,23.00 
197,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.34 ,125.00 
243,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.34 ,170.00 
222,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.34 ,149.00 
317,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,4.34 ,358.00 
259,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,4.34 ,220.00 
216,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.34 ,143.00 
138,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.21 ,69.00 
104,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.21 ,34.00 
266,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.21 ,196.00 
170,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.21 ,100.00 
243,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.21 ,174.00 
169,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.21 ,100.00 
420,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.21 ,351.00 
161,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,2,1,1,1,1,2,4.21 ,136.00 
128,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.08 ,62.00 
188,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.08 ,122.00 
137,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.08 ,71.00 
168,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.08 ,102.00 
161,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.08 ,96.00 
168,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,4.08 ,102.00 
254,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.08 ,188.00 
135,2,16.00 ,785.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,4.08 ,69.00 
128,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,3.95 ,65.00 
210,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,3.95 ,148.00 
171,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,1,1,1,2,3.95 ,109.00 
143,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,3.95 ,80.00 
161,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,3.95 ,99.00 
191,2,11.00 ,595.00 ,10.00 ,0.90 ,1,1,1,1,1,1,1,1,2,3.95 ,129.00 
177,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,3.95 ,115.00 
144,2,15.00 ,838.00 ,11.00 ,1.30 ,1,1,1,1,1,2,1,1,2,3.89 ,84.00 
171,2,16.00 ,824.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,3.89 ,111.00 
128,2,14.00 ,646.00 ,8.00 ,0.90 ,1,1,1,1,1,1,1,1,2,3.83 ,69.00 
